stratum,repo,prA,prB,label,conflict_has_content,conflict_is_content_only,retrieved_at_utc,oid_scope,git_version,fetch_parameters,diff_parameters,api_headA_oid,api_headB_oid,headA_oid,headB_oid,baseA_oid,baseB_oid,merge_base_oid,filesA,hunksA,filesB,hunksB,status
cross,reeze/php-leveldb,52,54,CLEAN,false,false,2026-09-16T23:32:04.404282+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,2,2,1,8,OK
same,microsoft/OpenAPI.NET,2375,2376,CLEAN,false,false,2026-09-17T00:12:50.756644+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,73a85273516068d70d9cc56c879a03491ed488a9,6e12152deb827fbe3988554565db39d835447e5e,73a85273516068d70d9cc56c879a03491ed488a9,6e12152deb827fbe3988554565db39d835447e5e,07071aca73472dbe5f760296a0cde798a824f954,07071aca73472dbe5f760296a0cde798a824f954,07071aca73472dbe5f760296a0cde798a824f954,12,14,53,188,OK
same,CJ-Systems/gitflow-cjs,92,93,CLEAN,false,false,2026-09-16T23:32:04.403806+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,aefd4df2f51540034d17b1feee3ae73a59eb3e6e,7c89dde205c03e953388d7d177f958506a63b003,aefd4df2f51540034d17b1feee3ae73a59eb3e6e,7c89dde205c03e953388d7d177f958506a63b003,79db0f13bae8b546778fde8c4e1ce63f9ac215a1,79db0f13bae8b546778fde8c4e1ce63f9ac215a1,79db0f13bae8b546778fde8c4e1ce63f9ac215a1,2,2,3,3,OK
same,worknenjoy/gitpay,1214,1215,UNAVAIL_nobase,false,false,2026-09-16T23:32:06.975098+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_nobase
same,box/box-ui-elements,3822,3824,CLEAN,false,false,2026-09-16T23:32:06.975242+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,42430f8de6b01f20111a9545d40e62ea92d19bdc,51a41787a5d78099a452ab839a14b5356ee9dc3c,42430f8de6b01f20111a9545d40e62ea92d19bdc,51a41787a5d78099a452ab839a14b5356ee9dc3c,fc092114d6dc01192a4bd8751e54cdaf1692e833,e485645fc1da1a0815ea5e0c468dc2bdd91979d8,81f8cb113f4bdaf9b02eeb8984c0f1e7d04d2227,17,47,11,41,OK
same,microsoft/MSBuildLocator,332,333,CLEAN,false,false,2026-09-16T23:32:10.967991+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,3732aa176ba06344cadb1e55f8e882d88227401c,687efb0920e668712188f048c131329c07c97940,3732aa176ba06344cadb1e55f8e882d88227401c,687efb0920e668712188f048c131329c07c97940,0bbf4988996176904ecc0dabb73165919fac605f,0bbf4988996176904ecc0dabb73165919fac605f,0bbf4988996176904ecc0dabb73165919fac605f,0,0,0,0,OK
same,getsentry/sentry-dart,3079,3080,CLEAN,false,false,2026-09-16T23:32:13.633514+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,e63d4594d1defcbd178e15575ff3804b4968f950,4bd3e41eb8d75f76793e5c6d96ef6e3675c021cc,e63d4594d1defcbd178e15575ff3804b4968f950,4bd3e41eb8d75f76793e5c6d96ef6e3675c021cc,e84389988e6b7df567aac9ba5a8cfe8a6ca6021c,e84389988e6b7df567aac9ba5a8cfe8a6ca6021c,e84389988e6b7df567aac9ba5a8cfe8a6ca6021c,19,51,5,9,OK
same,NG-ZORRO/ng-zorro-antd,9277,9278,CLEAN,false,false,2026-09-16T23:32:16.881195+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,3ffe89da20c979201e7d5a721c3e5ac26d09e691,3a6b72348a99359a371c53beee21871f2b6c72bd,3ffe89da20c979201e7d5a721c3e5ac26d09e691,3a6b72348a99359a371c53beee21871f2b6c72bd,7c7de928e52c85d5e5c34a2cf454808742d5daba,7c7de928e52c85d5e5c34a2cf454808742d5daba,7c7de928e52c85d5e5c34a2cf454808742d5daba,6,13,2,3,OK
same,onnx/onnx,7055,7056,CLEAN,false,false,2026-09-16T23:32:20.098503+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,53227bbafec14799f12b98b04ca1d36fbda8f0d2,ad33b01d542a942400e056872c696a1044131ddb,53227bbafec14799f12b98b04ca1d36fbda8f0d2,ad33b01d542a942400e056872c696a1044131ddb,d5d3123d7dfae5790258cca0044773b3707e6076,c6d35b274824ce8b778a2b428a6d7494d4dd9f62,625ab7a2278268fb038b9e37767029bdab93c198,8,8,33,54,OK
same,Azure/azure-storage-fuse,1780,1809,CONFLICT,true,true,2026-09-16T23:32:25.308759+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,222748da22614ac123c314d5cdc9649709e6532d,1b18fce312b8d2007bf5489299169a3332ebb2f4,222748da22614ac123c314d5cdc9649709e6532d,1b18fce312b8d2007bf5489299169a3332ebb2f4,e3d442a476d68372217c8eca36b2903189c53110,c7d89782b11ec821070ffe4d10f4d119243d5da8,e3d442a476d68372217c8eca36b2903189c53110,9,25,12,35,OK
same,robertmartin8/KindleClippings,10,11,CLEAN,false,false,2026-09-16T23:32:28.091938+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,80360df13ea59afbbc63f73ff60ad006a4f07fb9,21c0a021f34f698e0537bf9768b98d3e18eddf4a,80360df13ea59afbbc63f73ff60ad006a4f07fb9,21c0a021f34f698e0537bf9768b98d3e18eddf4a,2fb00d57137af128d43b3def42e94ea707dec6b8,2fb00d57137af128d43b3def42e94ea707dec6b8,2fb00d57137af128d43b3def42e94ea707dec6b8,1,1,1,1,OK
same,NethermindEth/nethermind,8828,8829,CLEAN,false,false,2026-09-16T23:32:30.333521+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,488dee88468262275280fcf72e8fda25ed48b49a,58731e2ae13c77b58656c1daf7d4113f22ff3d7d,488dee88468262275280fcf72e8fda25ed48b49a,58731e2ae13c77b58656c1daf7d4113f22ff3d7d,7904ddb40cc6ef673aaff70ca811546665233551,2dd7bae359aad18de6b47c29a0367662261d2d73,7904ddb40cc6ef673aaff70ca811546665233551,0,0,80,59,OK
same,vercel/hyper-site,314,317,CLEAN,false,false,2026-09-16T23:32:40.365950+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,d6b520839ff0857d0b70b2e278454586788c2b89,b75c9389f12260694a56344800546076e48e0c7f,d6b520839ff0857d0b70b2e278454586788c2b89,b75c9389f12260694a56344800546076e48e0c7f,23d7799e24abdc5ad78f4464bb361adb3cee6762,23d7799e24abdc5ad78f4464bb361adb3cee6762,23d7799e24abdc5ad78f4464bb361adb3cee6762,5,8,6,12,OK
same,Azure/autorest.csharp,5327,5329,CLEAN,false,false,2026-09-16T23:32:59.548367+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5c46fb82d02e7ac065f10173c86996980864ff36,87bb2c065384c4173dfc8bfa1b85d6ea5df98e36,5c46fb82d02e7ac065f10173c86996980864ff36,87bb2c065384c4173dfc8bfa1b85d6ea5df98e36,304105bf1034e4e3f614b491d895b427b76ebdf8,516a9c5dc6bdc8b9870b7e082ca6d43bb5cdfc49,304105bf1034e4e3f614b491d895b427b76ebdf8,3,6,5,7,OK
same,electerm/electerm,3979,3980,CONFLICT,true,true,2026-09-16T23:33:06.113749+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,97d97e61c22ef2fbf5783a49aab5806087596221,a1ea0892c31d358d7f70fefc61cae584e1c5d0d6,97d97e61c22ef2fbf5783a49aab5806087596221,a1ea0892c31d358d7f70fefc61cae584e1c5d0d6,f71c13f322bab83c3573c30d2b91dfb0e037234e,f71c13f322bab83c3573c30d2b91dfb0e037234e,f71c13f322bab83c3573c30d2b91dfb0e037234e,6,17,10,22,OK
same,microsoft/vscode-python,25103,25156,CONFLICT,true,false,2026-09-16T23:33:08.713807+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,361f567ec4b764d7f2815d27d899692ff660b024,ee56831617a0b84eac6ce223893612152c9bf549,361f567ec4b764d7f2815d27d899692ff660b024,ee56831617a0b84eac6ce223893612152c9bf549,79035c8d008e937860a2b7eb4a4dbbb862ee259b,7d8ac2fcf845c55f6092f596aca718d53032b45c,8ae346b370cbc66229a444d2dbc9a77ab97e32d7,173,942,25,161,OK
same,nextcloud/desktop,8395,8406,CLEAN,false,false,2026-09-16T23:33:13.515216+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,f6d4192bd77b9f82e710e95007861e70020320d5,18bca269187a753662717450684c37164ac87fb0,f6d4192bd77b9f82e710e95007861e70020320d5,18bca269187a753662717450684c37164ac87fb0,2527a30fd55f3cadd38fbe1e33ec675315bea45c,6f45119fe147733b1faa3d857e63c745753a0c5a,dd010e22c8515d9ce8678d599e7dcaf636242375,109,1377,4,10,OK
same,mautic/mautic,15249,15250,CONFLICT,true,false,2026-09-16T23:33:19.466769+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,1cbc445916bf2c8339294238e34be86c94ac513b,5f93755393566d1345f77d5556362c501bae3dbe,1cbc445916bf2c8339294238e34be86c94ac513b,5f93755393566d1345f77d5556362c501bae3dbe,c19166622d55d146651052641e20cd111b1cc8cd,16e2203ee45b88138d836faa78a87fc60cf20276,d0307b41ec18bc55dc78a31da0eb2bb3cb7f067f,8262,69525,3457,16488,OK
same,pnp/cli-microsoft365,6811,6813,CLEAN,false,false,2026-09-16T23:34:27.013441+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,817fe7ad679df95e776665736ff98329a994bfd6,72fda67682cbb5460731739e5fc89930ea98349b,817fe7ad679df95e776665736ff98329a994bfd6,72fda67682cbb5460731739e5fc89930ea98349b,1f852eb04530ccb84cf1b8834b1ab27b569e79bf,1f852eb04530ccb84cf1b8834b1ab27b569e79bf,4d760c62e328ae399375498de5db10ee0acc45c3,2,15,2,19,OK
same,getsentry/sentry-wizard,1040,1041,CLEAN,false,false,2026-09-16T23:34:32.401949+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5276f39b7f1a869079f5a76e7857fab9855782bf,75ce37186a3381fe9adc95dd80a37e33c86cc120,5276f39b7f1a869079f5a76e7857fab9855782bf,75ce37186a3381fe9adc95dd80a37e33c86cc120,0b161c363f210be651ebd39effab5be6e5c3c049,0b161c363f210be651ebd39effab5be6e5c3c049,0b161c363f210be651ebd39effab5be6e5c3c049,6,21,6,23,OK
same,robinp7720/Oblecto,125,126,CLEAN,false,false,2026-09-16T23:34:35.406344+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,189bfc034762d383bbbe0ceb28e550a93be853fa,40048e35948220d1f13fdaf907524a64374f82a0,189bfc034762d383bbbe0ceb28e550a93be853fa,40048e35948220d1f13fdaf907524a64374f82a0,451b72a7345ac63bb99f3c55c31872787912162b,451b72a7345ac63bb99f3c55c31872787912162b,c77323d73cb4f10364e297db7385c7fbd82dbb92,1,3,2,2,OK
same,kanisterio/kanister,3501,3502,CLEAN,false,false,2026-09-16T23:34:38.238156+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,c4056e813b86391de231d3ccc64088a8a6d8ec57,1a82d19648bb65e7b7b31df7eea746a4a134a7fa,c4056e813b86391de231d3ccc64088a8a6d8ec57,1a82d19648bb65e7b7b31df7eea746a4a134a7fa,ba9048a6a1f0ea9e909095dce5d9e411511cd493,9def206cfc510699b253c357c5cd806d99f82be4,9def206cfc510699b253c357c5cd806d99f82be4,17,59,10,39,OK
same,browserless/browserless,4669,4670,CLEAN,false,false,2026-09-16T23:34:41.162055+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,25f1815266fe0b5d6748f2cc87a6c0bbb9555feb,1e9aaba9ce147b897b8baf74ad3cf4cd73a1e717,25f1815266fe0b5d6748f2cc87a6c0bbb9555feb,1e9aaba9ce147b897b8baf74ad3cf4cd73a1e717,f7bdc70d157778e3a69c0ccb2912b284b8c72a54,f7bdc70d157778e3a69c0ccb2912b284b8c72a54,76f79a6a3e4562d908d06c22b0f718c73bce51c1,9,103,1,2,OK
same,Azure/azure-storage-azcopy,3060,3061,CLEAN,false,false,2026-09-16T23:34:46.859492+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,393c96be9754e9eaf166b19dd7c229cf5f878804,b2b833aa0ec846ecbeea93ed93c8c81e4048534a,393c96be9754e9eaf166b19dd7c229cf5f878804,b2b833aa0ec846ecbeea93ed93c8c81e4048534a,630c5e30c25afcd6fc3b2d14722b22f974fec108,630c5e30c25afcd6fc3b2d14722b22f974fec108,630c5e30c25afcd6fc3b2d14722b22f974fec108,0,0,1,1,OK
same,philosowaffle/peloton-to-garmin,773,775,CONFLICT,true,false,2026-09-16T23:34:50.416268+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9c8f96316f3dba7cd3d9928027ab73745d2058ad,72419e317c9faa4d18c05c2c07463b9388d8e745,9c8f96316f3dba7cd3d9928027ab73745d2058ad,72419e317c9faa4d18c05c2c07463b9388d8e745,76bb51f55ac9039edb70f6c2a04643247f9bd955,a1ed959ec05bb36cbaaebc37e86920921f084956,a1ed959ec05bb36cbaaebc37e86920921f084956,51,223,19,29,OK
same,rsyslog/rsyslog-docker,69,71,CLEAN,false,false,2026-09-16T23:34:53.808025+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,8c4e9606ede83dc572a203d6e705cd40eb323af4,77bdcd148905805d31d412d1695a7b1fd4e09d0f,8c4e9606ede83dc572a203d6e705cd40eb323af4,77bdcd148905805d31d412d1695a7b1fd4e09d0f,632685d4a94ad60123d0a7c4af7b66ab5c2c1764,632685d4a94ad60123d0a7c4af7b66ab5c2c1764,632685d4a94ad60123d0a7c4af7b66ab5c2c1764,1,1,3,3,OK
same,DavidBelicza/TextRank,15,16,CLEAN,false,false,2026-09-16T23:34:56.174708+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,94eec38d3f13ba052d876f871a5286223fb834f9,cbfac1337ea7c6406943d82d79094adc372c80b8,94eec38d3f13ba052d876f871a5286223fb834f9,cbfac1337ea7c6406943d82d79094adc372c80b8,3759a731dd1afe41d59e55d55c2ffd03e5c2471d,3759a731dd1afe41d59e55d55c2ffd03e5c2471d,3759a731dd1afe41d59e55d55c2ffd03e5c2471d,2,2,1,20,OK
same,BlueWallet/BlueWallet,7988,7989,CLEAN,false,false,2026-09-16T23:34:58.860433+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,8ae04cadb2dff9484bfb038637845596e45e01ac,40ad916477e39a9a9552d2c6cb0e0b8f0cc521c2,8ae04cadb2dff9484bfb038637845596e45e01ac,40ad916477e39a9a9552d2c6cb0e0b8f0cc521c2,c77e159413ae9f75616bd5fde2c522ef1cd574ae,eaf2cdfb4dc0b440c9696fe63105c454bdb2c759,c77e159413ae9f75616bd5fde2c522ef1cd574ae,2,4,9,19,OK
same,orangecoding/fredy,130,131,CLEAN,false,false,2026-09-16T23:35:02.275521+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,1aa9c65fe0a26725905de23f93db7dafb7371800,e17c4e23a413e6461bdc2e2576da861326977e60,1aa9c65fe0a26725905de23f93db7dafb7371800,e17c4e23a413e6461bdc2e2576da861326977e60,d0998729507cb47e55e7616a426b4b3f28c57daa,d0998729507cb47e55e7616a426b4b3f28c57daa,d0998729507cb47e55e7616a426b4b3f28c57daa,1,1,1,1,OK
same,fatedier/fft,22,23,CLEAN,false,false,2026-09-16T23:35:04.787779+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7ac13abf61188610f09a9c91d9898d714560648b,1665ae7bbfe922172d889533cdd32e913643f442,7ac13abf61188610f09a9c91d9898d714560648b,1665ae7bbfe922172d889533cdd32e913643f442,b3cf96145d0069fdd983dbc6c8140f674dd7fa3d,b3cf96145d0069fdd983dbc6c8140f674dd7fa3d,b3cf96145d0069fdd983dbc6c8140f674dd7fa3d,5,23,5,15,OK
same,static-frame/static-frame,1068,1069,CONFLICT,true,true,2026-09-16T23:35:08.051524+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,13dcc7ee7295770781dc28efbbd5ba72d711301c,633ce754297ae9c95bc4adf58607ecf0d6d3e57f,13dcc7ee7295770781dc28efbbd5ba72d711301c,633ce754297ae9c95bc4adf58607ecf0d6d3e57f,f57d16e08312e1aebe074f629939d23565b93621,8537984faa3711bf55c84d7d2c04697dcb74e413,d561ee05d686269507ca160a314c35b908d11232,6,9,137,2016,OK
